price,negotiable,bedrooms,bathrooms,city,district,house_size_sqft,land_size_perches
24000000.0,0,4,1,64,6,2850.0,15.8
15800000.0,1,3,1,8,4,2850.0,15.8
12000000.0,0,3,1,48,5,2850.0,25.0
23500000.0,0,4,1,166,15,2850.0,21.0
39000000.0,1,3,1,41,4,2850.0,8.08
39000000.0,0,3,2,41,4,2850.0,10.0
32000000.0,1,3,1,89,4,2433.0,10.6
23800000.0,1,3,2,82,4,1300.0,7.3
76000000.0,1,4,2,34,4,3000.0,6.0
37500000.0,0,1,1,98,4,3000.0,11.0
4500000.0,1,1,1,9,4,2850.0,6.0
16000000.0,0,1,1,166,13,2850.0,11.0
6000000.0,1,3,1,50,6,2850.0,26.0
6700000.0,0,1,1,42,6,2850.0,36.0
8000000.0,0,3,2,50,6,2850.0,40.0
8000000.0,1,2,2,42,6,2850.0,15.0
3700000.0,0,3,1,50,6,2850.0,40.0
8000000.0,0,4,1,50,6,2850.0,130.0
28500000.0,1,5,2,42,6,2850.0,18.0
49800000.0,1,4,3,89,4,2850.0,20.0
5000000.0,0,4,1,146,7,2850.0,40.0
21500000.0,0,5,2,1,15,2850.0,15.5
11000000.0,0,3,1,101,15,2850.0,10.0
1500000.0,1,2,1,101,15,2850.0,11.0
9500000.0,0,3,1,101,15,2850.0,26.0
12000000.0,0,3,1,48,5,2850.0,25.0
8000000.0,1,2,1,166,4,2850.0,1.5
30750000.0,0,3,2,26,4,2850.0,3.75
11000000.0,0,3,2,66,6,2850.0,7.0
32000000.0,0,5,2,50,6,2850.0,16.5
30500000.0,0,2,1,166,4,1580.0,8.0
3800000.0,0,2,1,166,4,2850.0,10.0
12500000.0,0,3,1,50,6,2850.0,20.0
5500000.0,0,2,1,76,10,2850.0,70.0
6500000.0,1,3,1,141,20,2850.0,38.0
18000000.0,0,4,1,14,2,2850.0,11.0
16000000.0,1,2,1,113,4,2850.0,7.9
8000000.0,0,1,1,53,13,2850.0,56.0
28000000.0,1,4,3,166,4,2850.0,10.0
90000000.0,1,6,2,60,5,2850.0,16.0
8000000.0,0,1,1,63,13,2850.0,15.0
110000000.0,0,3,1,109,6,2850.0,10.0
6350000.0,0,3,1,50,6,2850.0,15.0
45000000.0,0,4,3,166,4,4000.0,11.2
20000000.0,1,3,2,166,4,1200.0,7.0
22000000.0,1,5,2,166,4,2850.0,12.5
23500000.0,1,3,2,166,4,2850.0,7.0
15000000.0,1,4,2,73,9,2850.0,10.0
14000000.0,0,3,1,61,4,2850.0,10.0
22000000.0,1,2,1,166,4,2850.0,8.55
17500000.0,1,3,2,166,4,2850.0,15.0
14000000.0,1,3,2,166,4,2850.0,6.0
11000000.0,1,3,1,166,9,2850.0,10.0
16000000.0,0,2,1,166,4,2850.0,45.0
20700000.0,0,6,2,23,19,2850.0,23.0
72500000.0,1,4,1,98,4,2850.0,9.1
10000.0,1,2,1,166,4,2850.0,2.5
22000000.0,1,3,2,166,4,2850.0,5.0
35000.0,0,3,1,76,10,2850.0,11.0
30000.0,0,1,1,66,6,2850.0,11.0
65000.0,0,2,1,89,4,2850.0,11.0
25500000.0,0,5,2,92,13,2850.0,15.5
30000000.0,1,5,2,95,6,2850.0,11.0
10000000.0,1,2,2,66,6,2850.0,10.6
10000000.0,1,3,2,66,6,2850.0,5.5
4500000.0,0,2,1,166,6,2850.0,5.0
18500000.0,1,5,2,66,6,2850.0,10.9
8000000.0,1,3,1,50,6,2850.0,13.0
20500000.0,1,3,2,66,6,2850.0,6.0
7800000.0,1,5,1,118,13,2850.0,30.0
23000000.0,0,3,1,138,6,2850.0,25.0
5000000.0,0,2,1,50,6,2850.0,17.4
16500000.0,1,2,1,66,6,2850.0,11.3
24000000.0,0,3,2,66,6,2850.0,34.9
8800000.0,1,4,1,10,2,2850.0,64.0
4500000.0,1,3,1,90,13,2850.0,53.0
32000000.0,1,5,2,66,6,2850.0,15.0
15000000.0,0,4,1,165,6,2850.0,10.0
19000000.0,1,6,1,166,10,2850.0,32.05
18000000.0,0,4,1,115,19,2850.0,130.0
10200000.0,0,3,1,138,6,110.0,8.6
13000000.0,1,3,1,66,6,2850.0,15.0
18500000.0,1,3,1,166,6,2850.0,15.5
9500000.0,0,1,1,66,6,2850.0,8.0
16500000.0,1,4,2,166,6,2850.0,15.0
4800000.0,1,3,1,52,6,2850.0,10.0
27500000.0,1,5,2,66,6,2850.0,10.3
14000000.0,1,3,1,81,6,2850.0,12.24
11550000.0,1,3,1,66,6,2850.0,21.0
55000000.0,0,4,1,48,5,2850.0,12.0
10000000.0,1,3,1,13,9,2850.0,10.0
20000000.0,0,4,1,73,9,2850.0,11.0
21000000.0,1,3,1,73,9,2850.0,15.0
6200000.0,0,5,1,76,10,2850.0,10.0
6500000.0,0,2,1,166,4,2850.0,10.0
5500000.0,1,2,1,62,9,2850.0,6.0
8500000.0,1,3,1,73,9,2850.0,9.5
14500000.0,0,3,1,166,4,2850.0,10.0
4500000.0,1,2,2,166,9,2850.0,5.0
7500000.0,1,2,1,166,4,2850.0,5.0
5500000.0,1,3,1,77,16,2850.0,17.0
36000000.0,1,4,2,69,4,2850.0,6.0
19000000.0,0,3,1,166,4,2850.0,7.5
9800000.0,0,4,2,119,6,2850.0,15.5
9700000.0,0,3,1,58,4,2850.0,11.5
15000000.0,0,4,2,58,4,2850.0,10.0
5000000.0,0,3,1,58,4,2850.0,15.0
10500000.0,0,3,1,166,4,2850.0,10.0
11000000.0,0,3,1,58,4,2850.0,13.0
6200000.0,0,3,1,58,4,2850.0,10.0
51000000.0,0,5,2,29,4,4670.0,7.5
3200000.0,0,3,1,114,13,2850.0,63.0
12500000.0,1,3,1,157,6,2850.0,6.7
5000000.0,0,2,1,50,6,2850.0,6.0
5500000.0,0,2,1,93,20,2850.0,11.0
7000000.0,0,3,1,13,9,2850.0,10.0
7500000.0,0,2,1,146,7,2850.0,20.0
5000000.0,0,2,1,78,6,2850.0,10.0
5500000.0,0,3,1,166,6,2850.0,14.0
7750000.0,1,3,1,166,6,2850.0,10.0
3800000.0,0,2,1,138,6,2850.0,8.0
20000000.0,1,1,1,62,9,2850.0,47.0
5500000.0,0,2,1,124,20,2850.0,53.0
19800000.0,0,3,2,166,6,2850.0,12.5
18800000.0,1,3,2,61,4,2850.0,6.0
13200000.0,1,3,1,61,4,2850.0,7.5
4500000.0,0,2,1,123,4,2850.0,10.0
69500000.0,0,5,4,89,4,5380.0,13.22
28500000.0,1,5,3,128,4,2850.0,6.0
8000000.0,1,2,1,133,4,2850.0,10.0
38000000.0,0,4,2,82,4,2850.0,10.0
21000000.0,1,3,1,166,9,2850.0,11.5
16000000.0,0,3,3,166,4,2850.0,10.5
25000000.0,1,3,2,133,4,2850.0,11.0
28000000.0,0,5,2,133,4,2850.0,11.0
46000000.0,1,4,3,133,4,2850.0,10.0
36000000.0,1,4,3,139,4,2850.0,9.01
7800000.0,0,5,1,50,6,2850.0,13.5
12500000.0,1,3,1,61,4,2850.0,10.0
18500000.0,0,3,2,61,4,2850.0,13.0
11700000.0,0,3,1,61,4,2850.0,10.0
11200000.0,1,3,1,61,4,2850.0,8.0
8500000.0,0,3,1,105,4,2850.0,10.0
21500000.0,0,3,2,8,4,1200.0,6.3
370000000.0,1,6,2,166,4,2500.0,45.9
39800000.0,1,4,3,54,4,2850.0,11.0
7800000.0,0,3,1,73,9,2850.0,10.5
46000000.0,1,1,1,73,9,2850.0,11.0
15000000.0,1,5,2,62,9,2850.0,12.5
27500000.0,1,2,1,73,9,2850.0,11.0
7000000.0,1,3,1,73,9,2850.0,9.0
5000000.0,1,2,1,73,9,2850.0,11.0
18000000.0,0,2,1,76,10,2850.0,16.0
16500000.0,1,3,1,76,10,2850.0,12.0
8800000.0,1,1,1,166,10,2850.0,12.0
4700000.0,1,1,1,76,10,2850.0,7.5
6000000.0,1,1,1,46,10,2850.0,57.0
39000000.0,1,3,2,133,4,1480.0,11.62
65000000.0,1,5,5,133,4,4500.0,18.0
22000000.0,1,2,2,133,4,2850.0,10.0
13000000.0,0,3,2,133,4,2850.0,10.0
275000000.0,1,4,3,82,4,2850.0,6.0
16500000.0,1,3,2,82,4,2850.0,7.5
19800000.0,0,3,2,166,4,2850.0,10.0
17000000.0,0,3,1,166,4,2850.0,6.2
24000000.0,0,3,2,82,4,2850.0,10.0
18000000.0,1,4,2,133,4,1890.0,12.0
21000000.0,0,3,2,82,4,2850.0,6.5
25000000.0,0,1,1,166,10,2850.0,25.0
27500000.0,0,2,1,141,20,2850.0,63.0
8000000.0,0,5,1,166,6,2850.0,15.0
25000000.0,0,3,2,50,6,2850.0,12.5
3500000.0,0,3,1,119,6,2850.0,14.5
7500000.0,1,3,1,58,4,2850.0,24.0
4500000.0,0,3,1,165,6,2850.0,12.85
39500000.0,1,5,2,66,6,2850.0,42.0
4500000.0,0,3,1,50,6,2850.0,12.5
25000000.0,0,8,3,117,6,2850.0,14.0
13000000.0,1,3,1,166,6,2850.0,12.5
16500000.0,0,5,2,58,4,2560.0,80.0
11000000.0,1,2,1,66,6,2850.0,7.79
12800000.0,0,2,2,19,6,2850.0,20.0
13000000.0,0,5,2,119,6,2850.0,14.0
5500000.0,0,3,1,166,6,2850.0,14.0
14000000.0,0,6,1,50,6,2850.0,15.0
12200000.0,1,3,1,50,6,2850.0,7.0
13000000.0,0,3,1,166,6,1200.0,7.0
11500000.0,0,3,1,166,6,1200.0,10.0
15500000.0,0,3,1,166,6,1200.0,13.0
15500000.0,0,4,2,64,6,2850.0,10.0
7700000.0,1,1,1,40,11,2850.0,10.0
4300000.0,0,3,1,47,11,2850.0,14.0
27500000.0,0,1,1,166,13,2850.0,15.0
220000000.0,1,5,3,50,6,2850.0,20.0
35000000.0,1,4,2,81,6,2850.0,10.0
42000000.0,0,5,2,66,6,3800.0,12.25
22900000.0,0,3,2,50,6,1550.0,12.5
42000000.0,0,6,3,84,6,2600.0,24.0
23500000.0,0,3,3,75,6,2850.0,10.0
37500000.0,0,4,2,84,6,2450.0,7.0
24000000.0,1,3,2,8,4,3250.0,20.0
60000000.0,1,3,3,166,9,3250.0,13.0
16800000.0,0,2,1,138,6,2850.0,11.0
7800000.0,1,2,1,66,6,2850.0,10.0
45000000.0,1,3,2,66,6,2850.0,10.0
22000000.0,0,3,2,117,6,1550.0,12.5
11000000.0,0,3,1,50,6,2850.0,12.0
17000000.0,0,3,1,166,6,2850.0,13.0
4100000.0,1,4,3,117,6,2850.0,11.0
31000000.0,0,4,2,73,9,2850.0,10.0
21500000.0,1,3,2,8,4,1150.0,6.0
12500000.0,1,2,1,66,6,2850.0,5.0
65000000.0,1,4,3,166,4,3200.0,20.0
11000000.0,1,3,1,50,6,2850.0,10.0
18000000.0,1,4,2,138,6,2850.0,8.0
10700000.0,0,3,1,109,6,2850.0,12.75
22000000.0,0,4,3,66,6,2850.0,11.0
11500000.0,0,3,1,50,6,2850.0,9.0
29500000.0,0,1,1,62,9,2850.0,10.0
39000000.0,0,3,2,66,6,2550.0,17.0
15500000.0,1,4,2,64,6,2850.0,10.0
10500000.0,0,3,1,50,6,1350.0,20.0
16000000.0,1,2,1,50,6,1850.0,10.0
18000000.0,1,3,1,166,6,2850.0,12.0
36000000.0,1,3,3,66,6,2805.24,13.5
24500000.0,0,4,2,66,6,1824.0,10.5
59000000.0,1,5,4,157,6,2850.0,11.0
45000000.0,0,5,4,88,4,2850.0,10.0
41000000.0,0,3,2,66,6,2850.0,10.25
10500000.0,0,3,1,166,6,2850.0,12.0
17500000.0,1,3,1,66,6,2850.0,10.0
27000000.0,1,6,6,48,5,2850.0,17.0
17800000.0,0,3,1,69,4,2850.0,8.0
26000000.0,0,4,2,98,4,2850.0,8.0
45000000.0,0,4,1,166,4,2850.0,13.5
350000000.0,0,3,1,50,6,2850.0,40.0
9000000.0,0,2,2,121,4,2850.0,20.0
200000.0,0,1,1,166,4,2850.0,1.5
7.5,0,3,1,66,6,2850.0,7.5
33000000.0,0,4,3,166,4,2850.0,10.0
27500000.0,1,3,2,166,4,2850.0,6.0
13500000.0,0,1,1,48,5,2850.0,7.5
23500000.0,1,4,2,73,9,2850.0,10.0
16500000.0,1,4,2,73,9,2850.0,11.55
19000000.0,1,3,2,73,9,1800.0,10.0
69000000.0,1,5,3,157,6,2850.0,14.0
20000000.0,0,3,1,61,4,2850.0,10.0
9800000.0,0,5,1,13,9,2850.0,6.5
4200000.0,0,3,1,62,9,2850.0,10.0
9500000.0,0,2,1,13,9,2850.0,12.5
6000000.0,0,3,1,13,9,2850.0,15.0
3600000.0,0,3,1,73,9,2850.0,9.0
12500000.0,0,3,1,13,9,2850.0,25.0
75000000.0,1,4,4,166,4,3900.0,7.5
36000000.0,0,5,3,86,4,4000.0,7.37
12000000.0,0,3,2,105,4,2850.0,10.7
6600000.0,0,3,3,31,4,1350.0,11.0
80000000.0,1,2,1,35,4,2050.0,11.0
5800000.0,1,2,1,166,9,2850.0,10.0
6200000.0,1,2,1,73,9,2850.0,10.0
22500000.0,1,4,2,126,9,2850.0,10.03
26000000.0,0,4,2,73,9,2850.0,10.0
19000000.0,0,4,2,73,9,2850.0,10.0
53000000.0,0,7,5,133,4,4000.0,11.0
6500000.0,0,2,1,73,9,2850.0,16.0
16000000.0,1,3,2,126,9,1440.0,10.0
26000000.0,1,3,3,166,4,1750.0,7.0
21500000.0,1,4,3,73,9,2200.0,12.01
16500000.0,1,3,2,126,9,1200.0,10.03
28500000.0,1,4,2,133,4,2850.0,10.0
18500000.0,1,3,2,126,9,2850.0,16.0
9800000.0,1,3,1,126,9,2850.0,10.0
39500000.0,1,3,2,166,9,2695.0,30.0
29800000.0,0,5,5,126,9,2570.0,14.0
19500000.0,1,4,2,73,9,4000.0,21.0
25500000.0,1,3,2,126,9,4000.0,17.0
38500000.0,0,3,2,73,9,4000.0,22.0
6100000.0,1,2,1,126,9,2850.0,7.5
34000000.0,1,3,3,126,9,2850.0,16.5
8500000.0,0,3,1,126,9,2850.0,21.0
12500000.0,0,3,1,126,9,2850.0,20.0
6000000.0,1,2,1,73,9,2850.0,10.0
9500000.0,0,4,1,13,9,2850.0,21.0
14500000.0,0,4,2,13,9,2850.0,38.5
12500000.0,1,3,2,48,5,2850.0,10.0
18000000.0,0,3,2,73,9,2850.0,10.0
9300000.0,0,2,1,73,9,2850.0,11.0
6000000.0,0,2,1,126,9,2850.0,7.5
6000000.0,0,4,1,73,9,3050.0,11.0
61000000.0,1,5,5,166,4,3050.0,16.5
28000000.0,0,5,2,126,9,3050.0,10.6
22000000.0,1,5,3,126,9,2850.0,10.0
7400000.0,1,2,1,126,9,2850.0,10.0
6700000.0,0,2,1,13,9,2850.0,10.0
6300000.0,1,2,1,126,9,2850.0,6.9
25000000.0,1,4,2,50,6,2850.0,10.0
6500000.0,1,3,1,166,17,2850.0,9.0
23500000.0,1,4,3,73,9,2850.0,7.2
11800000.0,1,3,1,166,4,1160.0,10.0
5300000.0,1,3,1,73,9,2850.0,10.0
4700000.0,1,2,1,73,9,2850.0,12.0
370100000.0,1,4,2,73,9,2850.0,9.5
15500000.0,1,3,1,73,9,2850.0,13.0
700000000.0,1,2,1,166,4,2850.0,16.65
6700000.0,1,3,1,73,9,2850.0,12.0
16500000.0,1,4,2,73,9,2850.0,11.55
23500000.0,1,4,2,73,9,2916.6,10.0
45000000.0,1,4,2,73,9,2916.6,16.81
6800000.0,1,2,1,126,9,2850.0,10.0
9500000.0,1,3,1,126,9,2850.0,7.63
6600000.0,1,3,1,73,9,2850.0,10.0
5000000.0,1,3,1,166,9,2850.0,20.0
20000000.0,1,10,10,13,9,2850.0,15.0
20000000.0,1,10,10,13,9,2850.0,15.0
9000000.0,0,3,1,126,9,2850.0,10.0
17500000.0,1,4,2,73,9,2300.0,15.0
14700000.0,1,2,1,73,9,1700.0,10.0
5500000.0,1,3,1,73,9,2850.0,9.0
8200000.0,1,5,1,73,9,2850.0,10.0
15500000.0,1,4,2,73,9,2500.0,38.5
5000000.0,1,2,1,126,9,2850.0,7.5
26500000.0,1,5,3,126,9,2850.0,10.0
8500000.0,1,3,2,61,4,2700.0,10.0
5300000.0,0,2,1,126,9,2700.0,7.5
8200000.0,0,3,1,73,9,2700.0,10.5
21000000.0,1,4,2,155,9,2700.0,10.0
14500000.0,1,5,2,73,9,2850.0,10.5
6500000.0,1,3,1,73,9,2850.0,10.0
6900000.0,0,2,1,73,9,2850.0,10.0
7500000.0,1,4,2,126,9,2850.0,6.9
16500000.0,1,4,2,73,9,2500.0,38.5
12500000.0,1,2,1,73,9,2850.0,10.0
19000000.0,1,4,2,166,4,2850.0,7.0
27000000.0,1,4,2,66,6,2850.0,10.0
4700000.0,0,2,1,73,9,2850.0,10.0
7700000.0,1,3,1,73,9,2850.0,15.0
8000000.0,0,3,1,73,9,3200.0,10.0
12000000.0,1,3,1,166,4,3200.0,10.0
39500000.0,0,6,4,73,9,3200.0,12.8
29500000.0,1,4,2,166,4,2250.0,10.0
9000000.0,1,3,1,73,9,2850.0,10.0
12000000.0,1,2,1,73,9,2850.0,10.0
21500000.0,0,5,2,73,9,2850.0,8.0
26000000.0,1,4,2,126,9,2850.0,8.5
25000000.0,1,4,2,73,9,2850.0,10.0
14000000.0,0,3,3,126,9,2850.0,10.5
6000000.0,0,3,1,119,6,2850.0,15.0
12500000.0,0,4,1,165,6,2850.0,19.0
14500000.0,0,3,1,119,6,2850.0,74.0
8000000.0,0,4,1,165,6,2850.0,10.5
35000.0,0,2,1,119,6,2850.0,11.0
650000.0,0,5,2,165,6,2850.0,11.0
16800000.0,0,4,1,119,6,2850.0,21.0
22700000.0,1,3,2,78,6,2850.0,8.7
12000000.0,0,3,2,166,6,2850.0,5.0
18500000.0,0,3,1,75,6,2850.0,21.0
28000000.0,0,3,1,64,6,2850.0,11.0
28000000.0,0,3,1,64,6,2850.0,11.0
24000000.0,0,4,2,138,6,2850.0,8.0
29500000.0,0,4,3,50,6,2850.0,10.0
95000000.0,0,4,2,64,6,5100.0,10.6
55000000.0,0,4,3,157,6,2850.0,9.0
35000000.0,0,3,2,138,6,1800.0,6.0
48000000.0,1,4,3,75,6,2800.0,16.0
26000000.0,1,3,2,64,6,2400.0,11.0
12500000.0,0,1,1,75,6,2850.0,11.0
18500000.0,0,3,2,75,6,2850.0,11.0
21000000.0,1,3,2,78,6,2850.0,8.0
149000000.0,1,5,5,121,4,6000.0,14.8
220000000.0,0,6,6,41,4,7000.0,28.0
50000000.0,0,4,1,117,6,2850.0,13.0
80000000.0,0,1,1,122,17,2850.0,28.0
15000000.0,1,1,1,41,4,2850.0,3.6
6500000.0,1,1,1,166,4,2850.0,13.0
30000000.0,1,4,1,165,6,2850.0,20.0
36000000.0,1,4,2,165,6,2850.0,12.5
11500000.0,1,3,1,66,6,2850.0,10.0
6000000.0,1,3,1,50,6,2850.0,7.5
180000.0,0,5,3,96,4,3000.0,20.0
88000.0,0,2,2,166,4,800.0,10.0
35000.0,0,1,1,166,4,2850.0,11.0
88000000.0,0,3,1,166,4,2850.0,22.15
14500000.0,0,3,2,54,4,2850.0,10.0
9500000.0,0,3,1,101,15,2850.0,71.0
15500000.0,0,3,2,101,15,2850.0,7.7
16800000.0,0,3,1,101,15,2850.0,15.0
14000000.0,1,1,1,92,13,2850.0,100.0
16000000.0,1,2,1,113,4,2850.0,11.0
17500000.0,0,2,1,10,2,2850.0,11.0
9500000.0,0,1,1,166,7,2850.0,146.0
18000000.0,0,4,2,14,2,2850.0,11.0
6500000.0,1,3,1,10,2,2850.0,38.0
18500000.0,0,2,1,50,6,2850.0,20.0
80000000.0,0,4,1,73,9,2850.0,5.0
18000000.0,1,1,1,133,4,2850.0,13.0
5500000.0,0,1,1,76,10,2850.0,70.0
12500000.0,0,2,1,166,10,2850.0,22.0
12500000.0,0,3,1,166,6,2850.0,11.0
29000000.0,0,4,2,8,4,2600.0,15.0
12000000.0,0,1,1,22,16,2850.0,15.0
15000000.0,0,3,2,166,4,2850.0,8.9
15000000.0,1,5,2,166,4,2850.0,11.0
11500000.0,1,4,1,166,4,2850.0,10.0
8500000.0,1,4,1,166,4,2850.0,10.0
37500000.0,0,4,2,82,4,2850.0,11.0
23000000.0,0,3,1,166,4,2850.0,11.5
7000000.0,1,2,1,73,9,2850.0,11.0
17500000.0,1,3,2,82,4,1505.0,10.52
8000000.0,1,3,1,166,9,2850.0,8.0
13500000.0,1,2,1,166,4,2850.0,10.0
18700000.0,0,3,1,50,6,1350.0,11.0
160000000.0,0,4,2,50,6,2850.0,12.5
16000000.0,0,4,2,50,6,2850.0,13.0
8000000.0,0,3,1,166,6,2850.0,40.0
8000000.0,1,2,1,42,6,2850.0,15.0
31000000.0,1,4,2,42,6,2850.0,100.0
3700000.0,0,3,1,50,6,2850.0,40.0
8000000.0,1,1,1,25,4,2850.0,11.0
9500000.0,0,2,2,166,4,2850.0,1.0
55000000.0,0,1,1,41,4,2850.0,6.0
52000000.0,0,4,2,37,4,2850.0,25.0
27000000.0,0,3,1,142,4,2850.0,16.0
44000000.0,0,4,3,166,4,2800.0,10.0
150000000.0,1,4,4,166,6,6000.0,13.5
56500000.0,0,5,2,89,4,4340.0,10.0
112000000.0,1,8,8,41,4,2850.0,14.0
4500000.0,0,2,1,50,6,2850.0,11.0
33000000.0,0,2,1,166,4,700.0,11.0
13000000.0,0,3,1,166,4,2850.0,10.0
95000000.0,1,4,2,157,6,2850.0,14.0
20000000.0,1,3,3,166,6,2850.0,8.0
245000000.0,0,4,3,166,4,2850.0,24.5
16500000.0,1,4,2,166,4,1200.0,8.0
32000000.0,0,4,3,166,4,3000.0,10.8
80000000.0,0,5,5,41,4,2250.0,8.0
17000000.0,1,4,4,166,4,2850.0,9.8
45000000.0,1,4,3,113,4,2000.0,7.5
31000000.0,0,5,3,61,4,2850.0,8.5
9500000.0,1,3,1,61,4,2850.0,11.0
15000000.0,1,3,2,50,6,1200.0,7.0
19500000.0,1,3,2,61,4,2850.0,10.0
33000000.0,1,3,3,166,4,2850.0,6.0
14000000.0,1,3,1,61,4,2850.0,10.0
7500000.0,1,2,1,166,9,2850.0,5.0
69500000.0,0,5,4,166,4,2850.0,20.0
33500000.0,0,3,3,64,6,3500.0,8.0
25000000.0,0,4,3,98,4,2850.0,10.0
32000000.0,1,3,4,166,4,2433.0,10.6
16000.0,0,1,1,166,4,2850.0,11.0
8600000.0,1,2,1,166,6,2850.0,9.0
85000.0,0,3,2,121,4,1500.0,10.0
79000000.0,0,4,4,166,4,3580.0,16.0
37000000.0,0,4,3,89,4,2850.0,6.5
46000000.0,0,4,3,128,4,2850.0,8.0
120000000.0,0,1,1,89,4,2850.0,75.0
7000000.0,1,3,1,50,6,2850.0,10.7
23000000.0,1,3,1,50,6,2850.0,45.0
18000000.0,0,5,2,50,6,2300.0,19.0
4200000.0,1,3,1,50,6,2850.0,15.0
10000000.0,0,3,1,166,6,2850.0,10.0
13000000.0,1,3,1,85,6,2850.0,30.0
8200000.0,0,2,1,138,6,2850.0,8.5
32000000.0,0,3,2,82,4,2850.0,10.0
11000000.0,0,3,1,71,19,2850.0,11.0
10000.0,0,1,1,30,4,2850.0,11.0
12500000.0,0,1,1,73,9,2850.0,11.0
9000000.0,1,3,2,61,4,4247.0,15.6
24000000.0,0,3,1,61,4,2000.0,11.0
8000000.0,0,3,3,166,6,2850.0,11.0
7500000.0,0,3,1,50,6,2850.0,13.5
7500000.0,0,2,1,66,6,2850.0,11.5
7500000.0,0,4,1,48,5,2850.0,40.0
7000000.0,1,2,1,50,6,2850.0,5.2
25715000.0,0,2,1,166,4,2850.0,6.95
16500000.0,0,4,1,70,20,2850.0,17.3
1800000.0,0,1,1,80,1,2850.0,1.0
37000000.0,0,4,2,8,4,2650.0,10.5
11200000.0,1,3,1,166,6,2850.0,9.5
11500000.0,0,2,1,166,6,2850.0,7.0
26000000.0,0,3,2,165,6,2850.0,8.0
14500000.0,0,5,2,165,6,2850.0,15.0
7500000.0,1,4,1,50,6,2850.0,10.0
8700000.0,0,4,1,45,1,2850.0,11.0
43500000.0,1,2,1,10,2,2850.0,6.0
19000000.0,0,4,2,166,6,2850.0,25.0
9000000.0,0,2,1,119,6,2850.0,10.0
4800000.0,0,3,1,50,6,2850.0,33.0
8800000.0,0,3,1,134,13,2850.0,47.0
7800000.0,0,7,1,166,13,2850.0,40.0
9500000.0,0,3,1,69,4,2850.0,12.0
12000000.0,0,4,1,166,4,2850.0,11.0
17000000.0,0,3,2,58,4,1800.0,7.5
7000000.0,0,1,1,64,6,2850.0,16.0
14800000.0,0,3,2,50,6,1497.0,11.0
40000000.0,0,4,1,155,9,2000.0,20.0
14500000.0,0,1,1,98,4,2850.0,11.0
18500000.0,0,3,2,117,6,2850.0,11.0
3900000.0,0,5,1,6,1,2850.0,1.5
9500000.0,0,4,2,166,4,2850.0,11.0
10000000.0,0,1,1,166,4,2850.0,19.5
40000000.0,0,10,4,66,6,2850.0,25.0
15000000.0,0,3,1,133,4,2850.0,6.5
8500000.0,0,3,1,166,7,2850.0,18.0
4700000.0,0,3,2,50,6,2850.0,33.0
55000000.0,0,4,3,98,4,2850.0,10.0
10000000.0,0,5,4,166,4,2850.0,11.0
17000000.0,0,3,1,50,6,2850.0,13.0
35000000.0,0,5,3,98,4,1500.0,15.5
8400000.0,0,2,1,166,4,2850.0,3.0
25500000.0,0,5,2,101,15,3000.0,32.0
7800000.0,0,5,3,48,5,2850.0,11.0
45000000.0,1,7,5,6,1,2850.0,130.0
14000000.0,0,3,1,85,6,2850.0,20.0
4000000.0,0,2,1,50,6,2850.0,14.0
17000000.0,0,3,2,50,6,2850.0,17.0
4500000.0,0,3,2,48,5,2850.0,34.0
4500000.0,1,2,1,166,6,2850.0,8.0
9500000.0,0,1,1,138,6,2850.0,6.5
25000000.0,0,3,1,81,6,2850.0,20.0
21500000.0,0,4,2,61,4,2850.0,9.0
36000000.0,1,6,2,166,4,2850.0,11.0
14700000.0,0,3,1,154,6,2850.0,20.0
5500000.0,0,5,1,6,1,2850.0,1.0
6000000.0,0,2,1,48,5,2850.0,44.0
6000000.0,0,1,1,48,5,2850.0,110.0
9800000.0,0,2,2,76,10,2850.0,11.0
13500000.0,0,3,2,69,4,2850.0,20.0
11900000.0,0,3,1,69,4,2850.0,14.0
11000000.0,0,3,1,133,4,900.0,7.0
8500000.0,0,2,1,78,6,2850.0,11.0
3100000.0,0,2,1,166,10,2850.0,10.0
12000000.0,0,2,1,166,4,2850.0,6.8
13000000.0,0,3,2,39,19,2850.0,10.0
6000000.0,0,1,1,73,9,2850.0,10.3
16500000.0,0,3,2,144,6,2850.0,15.0
13000000.0,0,2,1,166,4,2850.0,11.0
8000000.0,0,2,1,44,20,2850.0,14.0
16000000.0,0,3,1,133,4,2850.0,6.5
7500000.0,0,3,1,50,6,2850.0,12.5
3600000.0,0,1,1,101,15,2850.0,11.0
2500000.0,0,3,1,44,20,2850.0,40.0
10000000.0,0,2,2,126,9,2850.0,16.0
7200000.0,0,5,1,166,1,2850.0,3.0
8500000.0,0,1,1,92,13,2850.0,2.0
3300000.0,0,3,1,76,10,2850.0,23.0
8250000.0,1,3,2,120,1,2850.0,80.0
12500000.0,0,1,1,73,9,2850.0,10.0
98000000.0,1,3,1,166,4,3428.0,13.7
65000000.0,1,5,5,166,4,2042.0,7.5
80000000.0,0,9,5,139,4,2850.0,15.0
98000000.0,1,3,4,166,4,2500.0,12.0
195000000.0,1,6,5,32,4,3828.0,10.0
28800000.0,0,3,2,152,22,2400.0,11.0
220000000.0,1,6,5,166,4,6000.0,20.0
98000000.0,1,3,1,166,4,3428.0,13.7
400000000.0,0,6,5,139,4,10000.0,70.0
300000000.0,1,4,4,32,4,3500.0,16.4
250000000.0,1,4,3,116,4,5500.0,11.0
23200000.0,1,2,2,166,4,2850.0,9.6
