negotiable,bedrooms,bathrooms,city,district,house_size_sqft,land_size_perches,price
0,2,1,166,9,2850.0,45.0,30000000.0
1,3,4,166,4,2433.0,10.6,32000000.0
0,3,1,70,20,2850.0,30.0,13000000.0
0,3,1,75,6,2850.0,9.0,12000000.0
0,2,1,66,6,2850.0,8.0,8500000.0
0,2,1,122,17,2850.0,7.0,4500000.0
1,3,1,166,4,2850.0,11.0,38000000.0
1,3,2,69,4,2850.0,10.0,11000000.0
1,3,3,166,4,1750.0,7.0,26000000.0
1,6,6,76,10,2850.0,10.0,90000000.0
0,3,1,166,4,2850.0,10.0,14800000.0
1,4,1,149,15,2850.0,33.0,7300000.0
0,5,2,113,4,2850.0,7.2,16500000.0
0,1,1,114,13,2850.0,6.0,42500000.0
0,2,1,84,6,2850.0,6.0,12500000.0
0,3,1,84,6,2850.0,18.0,50000000.0
1,3,2,61,4,2850.0,11.0,13500000.0
0,4,3,166,4,3100.0,6.0,39000000.0
1,4,2,34,4,3000.0,6.0,76000000.0
1,3,1,166,4,2850.0,8.0,16000000.0
0,3,1,76,10,800.0,13.0,8000000.0
0,3,1,84,6,2850.0,20.0,26500000.0
1,3,1,166,4,1500.0,15.0,42000000.0
1,6,2,166,4,2850.0,11.0,36000000.0
0,8,6,34,4,5000.0,11.0,12000000.0
0,3,3,166,4,2850.0,7.0,45000000.0
1,2,2,8,4,2850.0,6.0,11000000.0
0,3,1,50,6,2850.0,16.5,16500000.0
0,3,1,115,19,2850.0,15.0,6700000.0
0,4,2,50,6,2850.0,40.0,3800000.0
0,3,1,166,6,2850.0,15.25,17500000.0
1,3,1,62,9,1700.0,17.0,9500000.0
0,5,5,35,4,2850.0,25.5,500000000.0
0,3,1,9,4,2850.0,15.0,7000000.0
1,4,1,92,13,2850.0,380.0,22500000.0
1,4,6,50,6,3500.0,12.1,55000000.0
0,2,2,50,6,2850.0,7.0,12500000.0
0,7,3,33,4,2850.0,8.3,89000000.0
1,3,2,66,6,2850.0,12.5,10500000.0
0,1,1,166,4,2850.0,3.5,10000000.0
0,4,4,166,4,4600.0,16.0,84000000.0
0,3,1,50,6,2850.0,10.3,9500000.0
1,4,1,165,6,2850.0,20.0,30000000.0
0,3,1,126,9,2850.0,20.0,12500000.0
0,5,3,76,10,2850.0,12.0,55000000.0
1,3,2,50,6,2500.0,14.3,27000000.0
0,3,1,60,5,2850.0,16.0,14500000.0
1,4,2,69,4,2850.0,6.0,36000000.0
1,4,1,13,9,2850.0,12.0,10000000.0
0,4,3,8,4,2350.0,7.0,27500000.0
0,6,4,76,10,5000.0,15.0,80000000.0
0,3,1,166,6,2850.0,11.9,11000000.0
0,2,1,166,4,2850.0,2.5,10000000.0
1,5,2,166,4,2850.0,17.9,97000000.0
0,4,1,90,13,2850.0,80.0,16000000.0
1,3,2,8,4,1250.0,7.9,18500000.0
1,4,3,15,4,3000.0,11.6,100000000.0
1,2,1,166,4,2850.0,6.1,14500000.0
1,4,3,76,10,2850.0,17.0,60000000.0
0,6,6,41,4,7000.0,28.0,220000000.0
1,3,2,13,9,2850.0,10.4,16500000.0
1,5,4,133,4,2850.0,20.0,69500000.0
1,7,3,87,4,2850.0,13.0,50000000.0
0,1,1,103,11,2850.0,101.0,5000000.0
0,4,1,73,9,2850.0,5.0,80000000.0
0,3,2,166,4,1200.0,7.0,26000000.0
1,5,4,166,4,2900.0,7.8,68500000.0
1,4,3,15,4,2850.0,6.5,30000000.0
0,2,2,166,4,2850.0,8.0,23500000.0
0,2,1,157,6,2850.0,6.5,15500000.0
0,3,1,138,6,2850.0,25.0,23000000.0
0,3,1,166,4,2850.0,15.0,27000000.0
0,2,2,50,6,1500.0,14.0,26500000.0
1,4,3,166,4,2900.0,8.3,68500000.0
0,2,1,162,4,2850.0,16.0,25000000.0
0,3,2,166,4,2850.0,7.0,25000000.0
0,4,2,165,6,3000.0,12.5,15500000.0
0,3,2,166,4,2850.0,3.5,17500000.0
1,3,3,39,19,2850.0,15.0,26000000.0
1,2,1,126,9,2850.0,10.0,6400000.0
0,6,5,166,4,3828.0,10.0,180000000.0
0,3,1,166,4,1260.0,11.0,21900000.0
0,3,1,62,9,2850.0,6.0,6700000.0
0,2,1,105,4,2850.0,4.75,6500000.0
0,4,1,166,4,2579.0,20.0,64000000.0
1,3,1,73,9,2850.0,16.5,13500000.0
1,2,1,166,4,2850.0,5.6,12000000.0
0,3,1,90,13,2850.0,56.0,6500000.0
0,3,1,69,4,2850.0,9.5,15000000.0
1,3,1,166,4,2850.0,6.6,13000000.0
1,6,2,166,4,3500.0,11.0,62000000.0
0,2,2,78,6,2000.0,2.5,26000000.0
0,4,1,74,15,2850.0,16.0,14000000.0
1,4,1,165,6,2850.0,20.0,30000000.0
0,2,1,166,4,2000.0,4.8,30000000.0
1,5,4,147,4,2850.0,8.0,38500000.0
0,4,1,61,4,2850.0,18.0,12000000.0
0,2,1,50,6,2850.0,6.5,3500000.0
0,8,1,111,15,2850.0,11.0,60000000.0
1,3,1,126,9,2850.0,7.63,9500000.0
0,4,2,48,5,2850.0,203.0,50000000.0
1,4,3,166,4,1590.0,10.5,25000000.0
1,10,6,166,4,2850.0,6.0,75000000.0
0,3,2,62,9,2850.0,10.0,12500000.0
0,3,3,166,4,2850.0,7.0,60000000.0
0,4,2,89,4,2500.0,12.0,42500000.0
0,4,2,76,10,2850.0,20.0,45000000.0
1,5,3,166,4,2850.0,6.6,40000000.0
1,3,1,85,6,2850.0,13.5,5200000.0
0,7,4,166,4,2850.0,14.0,93500000.0
0,4,1,166,4,2850.0,40.0,30000000.0
1,6,6,166,4,2850.0,10.0,40000000.0
0,3,1,166,4,2850.0,15.8,5800000.0
1,3,1,166,4,2850.0,3.0,19000000.0
1,5,5,166,4,4600.0,9.03,190000000.0
1,3,3,166,6,2850.0,8.0,20000000.0
1,4,3,117,6,2850.0,10.0,41000000.0
0,3,1,50,6,2850.0,10.0,11000000.0
1,5,2,109,6,2850.0,16.0,16500000.0
1,3,1,92,13,2850.0,80.0,12500000.0
0,4,2,166,4,2850.0,10.0,241000000.0
0,5,2,126,9,2850.0,10.0,18000000.0
0,1,1,116,4,2850.0,8.0,50000000.0
0,3,2,34,4,2850.0,19.1,250000000.0
1,4,2,166,4,2850.0,15.0,26900000.0
0,1,1,66,6,2850.0,8.0,9500000.0
1,4,2,13,9,2850.0,11.5,27500000.0
0,3,1,166,4,2850.0,14.0,55000000.0
0,1,1,166,4,1800.0,6.0,20000000.0
0,1,1,41,4,2850.0,6.0,55000000.0
1,5,1,92,13,2850.0,44.0,21560000.0
1,3,3,166,4,2500.0,9.0,60000000.0
0,3,1,113,4,2850.0,8.65,22500000.0
1,2,1,17,7,2850.0,30.0,2600000.0
0,1,1,73,9,2850.0,140.0,75000000.0
0,5,2,166,4,2850.0,6.4,52500000.0
0,5,3,166,4,2850.0,3.5,50000000.0
0,3,1,73,9,2850.0,11.0,5500000.0
0,3,1,62,9,2850.0,10.0,4500000.0
0,3,2,50,6,2850.0,7.9,11500000.0
1,3,2,166,4,2850.0,15.0,12000000.0
1,4,2,166,4,2644.0,12.49,28500000.0
0,3,1,166,4,2850.0,13.0,17000000.0
0,3,2,133,4,2850.0,10.0,13500000.0
0,2,2,166,4,870.0,11.0,27500000.0
1,4,3,166,4,5000.0,16.5,15000000.0
0,8,2,73,9,2850.0,11.0,16000000.0
0,4,2,50,6,1435.0,5.5,20000000.0
1,5,5,166,4,2345.0,6.85,55000000.0
1,3,3,166,4,2850.0,7.0,26000000.0
0,4,2,166,4,2150.0,6.5,35500000.0
1,2,2,166,4,2850.0,2.5,8000000.0
1,3,1,133,4,1200.0,15.0,10000000.0
0,3,2,61,4,2850.0,8.6,19500000.0
1,5,3,15,4,2850.0,10.0,45000000.0
1,4,2,112,16,2000.0,20.0,9000000.0
0,3,1,92,13,1350.0,22.0,16000000.0
0,3,2,62,9,2850.0,12.5,13000000.0
0,3,1,76,10,2850.0,15.5,31000000.0
1,3,2,166,4,1600.0,10.14,30000000.0
0,3,1,73,9,2850.0,10.0,14500000.0
1,7,5,57,7,6000.0,80.0,52000000.0
0,4,2,166,4,2850.0,7.0,40000000.0
1,4,2,166,4,1400.0,2.5,28000000.0
0,6,6,166,4,2850.0,8.05,70000000.0
1,2,1,62,9,2850.0,12.0,5500000.0
0,3,2,8,4,4000.0,7.0,17900000.0
0,6,4,166,4,2800.0,6.5,610000000.0
0,3,1,155,9,2850.0,10.0,12500000.0
0,1,1,90,13,2850.0,56.0,23000000.0
1,4,3,50,6,3212.0,12.0,83000000.0
0,5,1,79,11,2850.0,30.0,6000000.0
0,4,3,166,4,5000.0,60.0,360000000.0
0,1,1,76,10,2850.0,23.2,45000000.0
1,3,1,52,6,2850.0,10.0,4800000.0
1,3,2,50,6,2850.0,21.0,27000000.0
0,4,2,166,4,2850.0,8.0,24500000.0
1,2,1,92,13,2850.0,23.0,4800000.0
0,4,3,147,4,3000.0,8.05,47500000.0
1,4,2,98,4,2850.0,20.0,199000000.0
0,2,2,166,4,2850.0,4.9,12500000.0
0,4,3,50,6,3400.0,10.0,49000000.0
1,3,1,66,6,2850.0,12.5,15000000.0
0,1,1,100,14,2850.0,80.0,2300000.0
1,4,1,92,13,2850.0,20.0,37500000.0
1,3,1,166,4,2850.0,6.0,30000000.0
1,3,1,142,4,2850.0,11.0,29000000.0
0,5,5,166,4,2850.0,10.0,37500000.0
0,3,2,166,4,1300.0,8.0,35000000.0
1,6,4,142,4,2850.0,12.2,37500000.0
0,3,2,166,4,2850.0,7.0,24500000.0
0,2,1,126,9,2850.0,7.5,6000000.0
0,1,1,89,4,2850.0,15.0,10000000.0
0,5,4,96,4,2850.0,10.5,120000000.0
1,4,2,132,10,2850.0,20.0,35000000.0
0,3,1,73,9,2850.0,11.0,14000000.0
1,3,1,166,4,2850.0,16.5,17500000.0
1,4,2,138,6,2850.0,14.87,35000000.0
0,4,4,64,6,3000.0,12.5,37500000.0
0,2,1,154,6,2850.0,12.7,4250000.0
0,1,1,119,6,2850.0,13.5,6615000.0
0,2,2,155,9,2850.0,10.0,27000000.0
1,4,4,66,6,2600.0,10.0,36000000.0
0,1,1,166,6,2850.0,9.1,14500000.0
1,3,2,8,4,2850.0,20.0,24000000.0
1,4,4,35,4,5000.0,11.0,285000000.0
0,3,2,166,4,2300.0,7.0,50000000.0
0,4,2,13,9,2850.0,6.0,9800000.0
0,4,1,92,13,2850.0,15.0,5800000.0
0,3,1,20,4,2850.0,6.3,19000000.0
0,1,1,18,16,2850.0,20.0,2800000.0
0,2,1,3,5,2850.0,11.0,3300000.0
1,3,1,166,4,950.0,6.0,35000000.0
0,1,1,166,9,2850.0,11.0,3000000.0
0,3,2,166,4,2850.0,7.31,22500000.0
0,3,2,166,4,1700.0,7.0,27500000.0
0,2,1,166,4,2100.0,6.03,32000000.0
0,6,2,33,4,2800.0,9.5,62000000.0
1,3,1,73,9,2850.0,15.0,21000000.0
0,4,4,76,10,3000.0,12.5,48500000.0
0,8,6,33,4,4945.0,19.79,240000000.0
0,6,2,76,10,2850.0,14.0,55000000.0
0,5,5,126,9,2570.0,14.0,29800000.0
0,2,1,64,6,2850.0,6.1,10000000.0
1,5,2,66,6,2850.0,10.9,18500000.0
0,2,1,119,6,2850.0,10.0,9000000.0
0,3,3,50,6,4200.0,11.5,89000000.0
1,5,5,50,6,4100.0,7.0,57000000.0
0,2,1,8,4,2850.0,6.0,5000000.0
0,4,1,83,12,2850.0,11.0,36000000.0
1,3,3,166,4,2000.0,7.2,70000000.0
0,8,7,166,4,5250.0,14.5,150000000.0
1,1,1,73,9,2850.0,11.0,46000000.0
1,3,1,50,6,2850.0,10.0,23500000.0
1,4,1,101,15,2850.0,12.5,280000000.0
0,4,2,166,4,2850.0,7.7,31000000.0
1,4,3,98,4,2950.0,6.0,43000000.0
1,3,2,13,9,2850.0,10.5,17500000.0
0,3,2,66,6,2850.0,7.0,11000000.0
0,2,1,50,6,2850.0,16.0,3000000.0
0,5,2,13,9,2850.0,8.5,27500000.0
1,3,1,166,4,1498.0,10.0,13500000.0
0,3,1,166,4,2850.0,10.0,17000000.0
0,5,2,119,6,2850.0,14.0,13000000.0
0,4,3,166,4,3800.0,32.5,120000000.0
0,5,1,166,4,2850.0,10.0,21000000.0
0,4,3,166,4,2305.0,7.4,33000000.0
0,5,5,166,4,6000.0,18.2,135000000.0
0,3,1,166,9,2850.0,20.0,12000000.0
0,2,2,41,4,900.0,11.0,31750000.0
0,3,1,166,2,2850.0,17.0,7000000.0
0,2,1,76,10,2850.0,14.5,8000000.0
1,1,1,150,21,2850.0,60.0,8100000.0
0,3,1,166,4,2850.0,12.5,9800000.0
0,3,1,13,9,2850.0,11.0,4500000.0
1,6,2,166,9,2850.0,12.0,29000000.0
0,3,2,62,9,2850.0,10.0,15000000.0
0,6,3,166,4,2850.0,6.0,23000000.0
1,3,2,33,4,2850.0,9.0,49000000.0
0,4,4,98,4,3000.0,5.5,42500000.0
0,1,1,50,6,2850.0,10.0,3000000.0
1,3,1,50,6,2850.0,26.0,11000000.0
0,2,1,141,20,2850.0,20.0,6800000.0
0,2,1,50,6,2850.0,5.0,4500000.0
0,1,1,101,15,2850.0,80.0,6500000.0
1,3,1,61,4,2850.0,7.0,11200000.0
0,3,1,50,6,2850.0,25.0,15000000.0
0,4,2,166,4,2850.0,26.0,49000000.0
1,2,1,8,4,2850.0,16.0,7500000.0
1,1,1,166,4,2850.0,23.5,185000000.0
0,3,1,166,4,2850.0,12.87,9500000.0
0,5,4,166,4,2850.0,20.0,69500000.0
1,3,2,66,6,2850.0,5.5,10000000.0
1,2,1,62,9,800.0,3.0,3000000.0
0,3,2,166,6,3000.0,30.0,25000000.0
1,6,5,41,4,2850.0,3.3,35000000.0
0,3,3,166,4,2900.0,8.5,67500000.0
0,8,2,113,4,2850.0,13.0,45000000.0
0,3,2,62,9,2850.0,10.0,9000000.0
0,3,1,123,4,2850.0,10.5,4800000.0
1,3,1,79,11,1300.0,110.0,12500000.0
0,4,1,166,4,2850.0,11.0,12000000.0
0,5,3,98,4,2850.0,8.0,37500000.0
0,4,4,166,4,2850.0,10.0,48000000.0
0,5,1,48,5,2850.0,7.8,22500000.0
1,3,2,41,4,2850.0,8.75,55000000.0
0,3,2,89,4,2850.0,11.0,11000000.0
1,3,2,73,9,2350.0,8.0,34500000.0
1,3,1,61,4,2850.0,11.0,9500000.0
0,2,2,32,4,8000.0,10.5,325000000.0
1,8,3,50,6,2850.0,20.0,55000000.0
0,2,1,50,6,2850.0,4.5,7000000.0
1,5,1,90,13,2850.0,92.0,17000000.0
0,4,3,121,4,2500.0,19.5,65000000.0
1,6,3,166,4,2850.0,13.7,52500000.0
0,1,1,13,9,2850.0,25.0,13000000.0
0,3,2,165,6,2850.0,8.0,26000000.0
1,1,1,166,4,2850.0,9.3,13950000.0
1,2,1,92,13,2850.0,15.0,16500000.0
1,3,2,166,4,2850.0,10.0,19500000.0
1,3,2,61,4,2850.0,18.5,18500000.0
0,2,1,166,4,700.0,11.0,33000000.0
0,4,3,96,4,2880.0,10.5,37000000.0
0,3,1,119,6,2850.0,12.0,7000000.0
0,4,3,166,4,2450.0,7.5,42500000.0
0,1,1,100,14,2850.0,16.0,17500000.0
1,6,4,166,4,3200.0,20.0,89000000.0
0,2,1,109,6,2850.0,15.0,5850000.0
1,3,3,166,4,2517.0,12.0,82000000.0
0,5,3,82,4,2850.0,10.5,23000000.0
0,5,2,126,9,3050.0,10.6,28000000.0
0,2,1,166,6,2850.0,10.0,6850000.0
1,3,1,8,4,2850.0,15.8,15800000.0
1,2,1,166,4,2850.0,11.0,50000000.0
0,2,1,89,4,2850.0,11.0,65000.0
0,3,1,48,5,2850.0,15.0,3200000.0
0,3,1,84,6,2850.0,15.0,25000000.0
1,6,3,76,10,2850.0,11.0,25000000.0
0,3,2,16,3,2100.0,26.0,40000000.0
0,3,2,133,4,1600.0,14.0,22000000.0
0,3,1,66,6,2850.0,15.0,11500000.0
0,3,2,166,4,1350.0,6.0,40000000.0
0,3,1,101,15,2850.0,31.0,4500000.0
0,3,1,166,4,2850.0,8.0,11000000.0
0,5,4,121,4,2850.0,13.0,11000000.0
1,4,3,116,4,5500.0,11.0,250000000.0
0,6,4,166,4,2850.0,10.0,75000000.0
0,3,2,50,6,2850.0,40.0,8000000.0
1,5,2,133,4,3000.0,15.0,39000000.0
0,2,2,101,15,540.0,17.3,27000000.0
1,3,2,166,4,2850.0,7.0,23500000.0
1,1,1,64,6,2850.0,8.0,9000000.0
1,3,1,61,4,2850.0,10.0,11000000.0
1,3,1,92,13,2850.0,6.34,15000000.0
0,4,1,92,13,2850.0,21.0,7500000.0
0,3,1,109,6,2850.0,10.0,5500000.0
1,4,1,62,9,2850.0,10.0,15000000.0
0,1,1,76,10,2850.0,12.0,6500000.0
1,10,10,13,9,2850.0,15.0,20000000.0
0,2,1,166,4,2850.0,2.0,6000000.0
0,3,1,126,9,2850.0,9.75,7500000.0
1,4,2,166,4,2850.0,9.7,32000000.0
1,6,2,110,6,1800.0,1.0,36000000.0
0,1,1,18,16,2850.0,11.0,2700000.0
1,3,1,42,6,2850.0,23.0,12500000.0
1,1,1,98,4,2850.0,12.0,29000000.0
0,3,1,166,6,2850.0,13.0,8500000.0
1,5,5,133,4,4500.0,18.0,65000000.0
0,3,1,166,4,2850.0,8.0,9500000.0
0,3,1,101,15,2850.0,10.0,11000000.0
0,2,2,142,4,2850.0,11.0,20000000.0
0,2,2,166,4,1500.0,7.0,28000000.0
0,3,1,61,4,2850.0,10.0,13500000.0
1,3,1,84,6,1600.0,13.5,15500000.0
0,3,1,166,6,2850.0,6.5,13800000.0
0,3,1,166,4,2850.0,11.0,40000.0
0,3,1,166,4,2850.0,18.0,19500000.0
1,3,2,8,4,1250.0,6.0,20000000.0
0,1,1,98,4,2850.0,11.0,14500000.0
0,4,4,89,4,3250.0,10.8,44000000.0
1,3,1,166,6,2850.0,10.0,7750000.0
0,2,1,138,6,2850.0,11.0,16800000.0
1,4,4,166,4,4300.0,13.7,97000000.0
0,5,4,36,4,2850.0,4.0,60000000.0
0,3,2,166,4,2850.0,8.9,15000000.0
0,4,3,166,4,2824.0,10.73,49000000.0
0,4,3,50,6,2850.0,10.0,42500000.0
0,5,5,32,4,6500.0,10.0,160000000.0
1,5,3,166,4,2315.0,10.0,39000000.0
0,2,1,10,2,2850.0,11.0,17500000.0
1,4,1,166,4,2000.0,6.0,59000000.0
0,2,1,166,4,2850.0,6.8,12000000.0
0,3,2,105,4,2850.0,10.0,9800000.0
1,4,2,73,9,2850.0,80.0,19000000.0
0,3,1,166,6,1600.0,13.5,15500000.0
0,4,4,8,4,2850.0,10.0,49000000.0
1,4,2,166,4,2850.0,16.0,31000000.0
1,4,4,166,4,4000.0,8.0,105000000.0
0,1,1,166,4,2850.0,1.2,6000000.0
1,6,4,166,4,3437.0,11.0,110000000.0
0,6,3,84,6,2850.0,12.0,42500000.0
0,5,3,166,4,2850.0,13.5,47500000.0
0,5,3,166,4,5639.0,23.36,98000000.0
0,4,1,61,4,2850.0,15.0,8700000.0
0,3,1,50,6,1350.0,20.0,10500000.0
1,1,1,8,4,2850.0,22.5,16500000.0
0,2,2,166,4,2850.0,10.0,14000000.0
1,7,2,166,4,2500.0,16.5,30000000.0
1,3,1,10,2,2850.0,38.0,6500000.0
1,5,2,57,7,2850.0,20.0,28000000.0
0,6,6,76,10,2850.0,11.0,400000000.0
1,2,1,8,4,2850.0,6.9,14000000.0
1,5,2,54,4,2850.0,8.5,24000000.0
1,2,1,9,4,2850.0,10.0,5000000.0
0,5,3,50,6,2850.0,10.0,53000000.0
0,2,1,166,4,2850.0,2.25,4800000.0
1,4,1,166,4,2850.0,10.0,11500000.0
1,5,2,166,6,4900.0,23.0,48000000.0
1,3,1,166,4,2850.0,20.0,28000000.0
1,6,5,166,4,9500.0,40.0,185000000.0
0,4,4,166,4,2850.0,7.9,30000000.0
1,2,1,113,4,2850.0,7.9,16000000.0
0,5,5,41,4,2250.0,8.0,100000000.0
1,6,5,32,4,3828.0,10.0,180000000.0
0,5,1,166,4,4050.0,20.0,130000000.0
1,4,3,166,4,2850.0,6.5,39000000.0
1,5,5,166,4,5000.0,11.2,85000000.0
0,4,3,166,4,2600.0,7.0,36000000.0
0,4,2,73,9,2850.0,57.0,15000000.0
1,4,2,157,6,2850.0,14.0,95000000.0
0,4,1,48,5,2850.0,40.0,7500000.0
0,4,2,166,4,2750.0,10.0,39000000.0
0,4,3,166,4,2850.0,7.0,39500000.0
1,1,1,105,4,2850.0,8.0,11000000.0
1,3,1,166,4,1500.0,14.0,13500000.0
0,3,1,62,9,2850.0,13.0,9000000.0
0,3,1,166,6,2850.0,22.0,5500000.0
0,6,6,122,17,3000.0,23.0,96300000.0
0,2,1,105,4,2850.0,10.0,13500000.0
0,3,1,50,6,2850.0,40.0,3700000.0
1,3,2,166,4,2850.0,7.0,19500000.0
0,7,3,166,4,2460.0,6.79,35000000.0
0,4,3,32,4,2850.0,11.0,185000000.0
1,3,1,73,9,2850.0,10.0,6500000.0
0,3,1,50,6,2850.0,12.0,12500000.0
1,4,2,110,6,2850.0,15.0,5200000.0
1,1,1,133,4,2850.0,28.0,37000000.0
1,5,3,126,9,4000.0,10.0,45000000.0
0,4,3,166,4,3200.0,9.7,110000000.0
0,3,2,133,4,2850.0,11.8,14000000.0
0,5,5,166,4,5603.0,16.86,295000000.0
1,4,2,8,4,2200.0,6.0,23000000.0
0,1,1,50,6,2850.0,20.0,35000000.0
1,4,2,126,9,2850.0,8.5,26000000.0
0,4,3,41,4,2850.0,7.0,50000000.0
0,3,1,62,9,2850.0,20.0,12000000.0
0,5,2,166,4,2850.0,6.5,25000000.0
1,2,1,50,6,2850.0,16.0,32000000.0
1,4,4,166,4,2850.0,3.6,29000000.0
1,3,1,166,6,3000.0,11.0,18500000.0
0,2,1,62,9,2850.0,15.0,6000000.0
0,3,1,101,15,2850.0,25.0,5600000.0
0,3,1,166,4,2850.0,11.0,2300000.0
1,5,4,166,4,4000.0,10.0,80000000.0
0,2,1,166,4,2850.0,7.0,12500000.0
1,5,3,166,4,2850.0,8.5,85000000.0
0,4,5,96,4,2850.0,16.0,79500000.0
1,5,2,166,4,2850.0,12.0,26500000.0
1,4,2,109,6,2850.0,70.0,23000000.0
1,5,2,73,9,2850.0,10.5,14500000.0
0,1,1,92,13,2850.0,15.0,15000000.0
0,3,3,166,4,2500.0,11.6,25000000.0
0,6,5,166,4,2850.0,6.75,60000000.0
0,3,1,166,4,2850.0,20.0,10500000.0
1,4,5,166,4,2850.0,6.0,49500000.0
0,5,2,61,4,2850.0,10.0,48000000.0
0,3,1,5,0,2850.0,19.0,13500000.0
1,5,5,29,4,2850.0,8.05,15000000.0
0,3,2,50,6,2850.0,11.0,22000000.0
0,2,1,166,6,2850.0,7.0,3900000.0
1,4,1,48,5,2850.0,22.5,28500000.0
1,4,4,64,6,3500.0,105.0,75000000.0
0,1,1,17,7,2850.0,3.0,15000000.0
0,4,2,162,4,2850.0,10.05,48000000.0
0,3,1,61,4,2850.0,12.5,18500000.0
0,4,4,75,6,8650.0,25.0,180000000.0
0,2,1,126,9,2850.0,5.0,7200000.0
1,4,1,76,10,2850.0,33.6,21000000.0
1,1,1,46,10,2850.0,57.0,6000000.0
0,5,4,92,13,3150.0,12.0,17500000.0
0,6,5,101,15,2850.0,22.0,13500000.0
0,2,1,76,10,2850.0,70.0,5500000.0
1,5,4,166,4,2850.0,8.75,55000000.0
0,2,1,166,4,2850.0,15.0,7800000.0
1,5,1,48,5,2850.0,100.0,27500000.0
0,3,1,50,6,2850.0,5.0,3750000.0
0,1,1,121,4,2850.0,20.0,50000000.0
1,5,2,73,9,2850.0,30.0,38500000.0
0,6,5,166,4,2850.0,40.0,18500000.0
0,2,1,85,6,2850.0,30.0,2300000.0
1,1,1,33,4,2850.0,20.0,310000000.0
1,4,2,50,6,2850.0,10.0,24500000.0
0,3,1,50,6,2850.0,13.5,14000000.0
0,3,2,8,4,1200.0,6.3,21500000.0
0,4,2,155,9,2490.0,10.0,14000000.0
0,4,3,152,22,2150.0,7.6,46000000.0
0,4,2,13,9,2850.0,11.0,26500000.0
0,1,1,92,13,2850.0,11.0,14000000.0
1,1,1,166,4,2850.0,2.0,3500000.0
0,4,3,73,9,2850.0,10.0,29000000.0
0,3,2,131,10,2850.0,10.0,23000000.0
1,4,2,92,13,2850.0,30.0,7500000.0
1,3,1,110,6,2850.0,13.0,2600000.0
0,2,1,166,9,2850.0,10.0,12000000.0
1,3,1,61,4,2850.0,10.5,16500000.0
0,2,1,123,4,2850.0,10.0,4500000.0
0,1,1,54,4,2850.0,6.0,5500000.0
1,3,1,166,4,4000.0,12.0,48000000.0
0,4,1,2,13,2850.0,30.0,8000000.0
0,5,4,50,6,3200.0,9.5,57500000.0
1,3,2,166,4,1200.0,7.0,20000000.0
0,6,2,166,4,2850.0,14.3,26000000.0
0,4,1,92,13,2850.0,15.0,8000000.0
0,4,3,64,6,2850.0,10.0,33500000.0
0,3,2,41,4,2850.0,5.25,25000000.0
1,4,1,76,10,2850.0,10.0,9800000.0
1,2,1,166,4,2850.0,15.0,1900000.0
1,3,5,166,4,6250.0,13.0,200000000.0
0,6,6,121,4,6200.0,28.0,200000000.0
0,5,1,166,6,2850.0,15.0,8000000.0
0,4,2,166,4,2993.0,10.0,37500000.0
0,3,1,50,6,2850.0,12.5,42000000.0
0,4,1,41,4,2850.0,8.0,38000000.0
0,3,1,50,6,2850.0,29.0,8000000.0
0,2,1,50,6,2850.0,3.0,10500000.0
0,1,1,46,10,2850.0,157.0,17500000.0
1,4,2,92,13,2850.0,15.0,15500000.0
1,6,4,32,4,3800.0,7.5,120000000.0
1,4,2,133,4,2700.0,7.7,35500000.0
0,4,4,166,4,4600.0,19.0,97000000.0
0,2,1,50,6,1100.0,6.0,9800000.0
1,5,3,166,4,3287.0,11.2,55000000.0
0,3,1,166,4,2850.0,10.0,18500000.0
0,3,2,166,4,2850.0,1.0,35000000.0
1,5,6,126,9,2850.0,31.5,59000000.0
0,5,4,138,6,2850.0,8.0,38000000.0
1,2,1,138,6,2850.0,10.0,24500000.0
1,5,2,166,4,2850.0,22.0,55000000.0
0,6,5,166,4,4000.0,10.37,58000000.0
1,3,1,3,5,2850.0,6.4,22000000.0
0,3,1,166,6,1200.0,13.0,15500000.0
0,5,5,50,6,4000.0,11.3,82000000.0
0,4,3,166,6,4000.0,21.0,65000000.0
1,5,3,51,10,2850.0,16.17,22000000.0
0,2,1,154,6,2850.0,14.0,8000000.0
0,1,1,114,13,2850.0,20.0,200000000.0
1,4,3,38,14,4000.0,17.8,32500000.0
0,7,5,166,4,3540.0,11.0,72000000.0
0,3,2,166,4,1450.0,7.0,23500000.0
0,4,3,50,6,5000.0,45.0,85000000.0
1,3,2,139,4,3200.0,10.0,110000000.0
0,2,1,109,6,5000.0,10.0,4200000.0
0,2,1,48,5,2850.0,29.0,8000000.0
0,4,1,165,6,2850.0,10.5,8000000.0
0,4,3,76,10,2850.0,9.0,28000000.0
0,2,1,61,4,2850.0,17.0,9000000.0
1,5,5,166,4,5000.0,16.0,55000000.0
1,3,1,166,6,2850.0,12.5,5600000.0
1,3,2,166,4,2850.0,10.0,18000000.0
0,3,2,76,10,3900.0,10.0,37500000.0
0,5,4,166,4,2850.0,11.0,45000000.0
1,3,1,109,6,2850.0,30.0,10500000.0
0,1,1,62,9,2850.0,10.0,29500000.0
0,5,2,50,6,2850.0,16.5,32000000.0
0,3,1,66,6,2850.0,17.5,13500000.0
0,2,1,105,4,2850.0,8.0,14500000.0
0,2,1,119,6,2850.0,11.0,35000.0
1,4,1,126,9,2850.0,19.74,25000000.0
